"stop_id,C,254","stop_name,C,254","stop_lat,N,24,15","stop_lon,N,24,15","location_t,N,10,0","parent_sta,C,254","trip_count,N,2,0","trip_ids,C,251","route_ids,C,254","route_nams,C,109",subcounty,distance_from_cbd_km
0501BOT,Botanical Gardens,-1.362273,36.747377,0,,1,50024110,50206002411,24,Langata,11.678621356505785
0510KNH,Karen Hospital,-1.33695,36.72591,0,,1,50024210,50000002412,24BK,Langata,11.719425734785384
0511KNH,Karen Hospital,-1.337016821,36.72558904,0,,1,50024211,50000002412,24BK,Langata,11.75392881528033
0501MAB,Matbronze,-1.363583,36.747385,0,,1,50024110,50206002411,24,Langata,11.78791763749502
0700CRP,St. Christophers,-1.318646,36.715664,0,,2,50024111 70111110,50206002411 70400011111,24 111,Langata,11.895348428246152
0701CRS,St. Christophers,-1.318738,36.715632,0,,2,70111111 7024C111,70400011111 70201024C11,111 24C,Langata,11.902086306427911
0500MBZ,Matbronze,-1.364419,36.745237,0,,1,7024C110,70201024C11,24C,Langata,12.014906297476708
0501KIL,Kilimani Junior School,-1.364492,36.745067,0,,1,50024110,50206002411,24,Langata,12.033491176952703
0501NDG,Ndege Road,-1.336587667,36.72235966,0,,1,50024211,50000002412,24BK,Langata,12.041014214195693
0701KFR,Kwa Farasi,-1.319781,36.714437,0,,1,70111111,70400011111,111,Langata,12.065991423617788
0511MMU,Multimedia University,-1.381962,36.770612,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,12.103639456921698
0500MMU,Multimedia University,-1.382143,36.770575,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,12.123617100274322
0500HRN,Hardy Junction,-1.364734769,36.74229383,0,,1,7024C110,70201024C11,24C,Langata,12.25951000441913
0500SAE,Hardy Shopping Centre/Hardy Police Station,-1.364804506,36.74215972,0,,1,50024110,50206002411,24,Langata,12.275291223086688
0501ZZL,Mazzoldi House,-1.336394548,36.71975255,0,,1,50024211,50000002412,24BK,Langata,12.283858787282727
0510HDY,Hardy Stage,-1.365382,36.742464,0,,1,7024C110,70201024C11,24C,Langata,12.300048213072895
0500GCT,Beacons Inn/Giraffe Centre,-1.366791,36.743641,0,,1,7024C110,70201024C11,24C,Langata,12.3301689568332
0500IKO,Kongoni,-1.365040541,36.74069524,0,,1,50024110,50206002411,24,Langata,12.404935675670139
0500KRJ,Karen Road Junction,-1.333746,36.716578,0,,1,7024C110,70201024C11,24C,Langata,12.459269369592143
0503KRL,Karen Road-Lang'Ata Road Junction,-1.333068609,36.7160511,0,,2,50024210 50024211,50000002412 50000002412,24BK 24BK,Langata,12.478040129561274
0501LRJ,Lang'Ata Road Junction/ Go Left,-1.333229542,36.71603501,0,,1,50024110,50206002411,24,Langata,12.4875841095085
0700TLF,The Legend/Kwa Farasi,-1.321118,36.710461,0,,1,70111110,70400011111,111,Langata,12.532244502854757
0500OOB,Brooks,-1.329689026,36.71347618,0,,1,50024110,50206002411,24,Langata,12.576626462023103
0510ETG,Eternity Gospel Church,-1.329351,36.71327,0,,1,7024C110,70201024C11,24C,Langata,12.582203420289792
0701GDR,Club Legend,-1.321384907,36.70984983,0,,1,7024C111,70201024C11,24C,Langata,12.606204557560252
0510MY.,St.Marys,-1.327782155,36.71210289,0,,1,50024210,50000002412,24BK,Langata,12.631566392909614
0501HMA,Hardy Manor,-1.365576,36.737851,0,,1,50024110,50206002411,24,Langata,12.665253057512821
0501MAU,Marula,-1.33674,36.715753,0,,1,50024110,50206002411,24,Langata,12.693545011622943
0501DBB,Don Bosco Boys Training Institut,-1.326854,36.711103,0,,1,50024110,50206002411,24,Langata,12.694228436314818
0500MRL,Marula,-1.336929,36.71569,0,,1,7024C110,70201024C11,24C,Langata,12.709576140982282
0500HMN,Hardy Manor,-1.365369,36.737049,0,,1,7024C110,70201024C11,24C,Langata,12.710564429814372
0500KCH,Karen Catholic Church,-1.32613,36.71052,0,,1,7024C110,70201024C11,24C,Langata,12.72383871908255
0501KCL,Karen Catholic Church,-1.325946,36.710312,0,,1,50024110,50206002411,24,Langata,12.737660599678168
0511NAC,Karen Office Park,-1.326137781,36.71037555,0,,1,50024211,50000002412,24BK,Langata,12.739055760915509
0510SMP,St.Marys Karen Primary School,-1.325292,36.709829,0,,1,7024C110,70201024C11,24C,Langata,12.760747277852472
0510NSB,Agribusiness Centre,-1.365566254,36.73609793,0,,1,50024110,50206002411,24,Langata,12.800072271963522
0500AGB,Agribusiness Centre,-1.365584,36.735952,0,,1,7024C110,70201024C11,24C,Langata,12.812837530101413
0510RAN,Karen,-1.32220316,36.70815468,0,,1,50024210,50000002412,24BK,Langata,12.814273313442227
0511KNE,Karen,-1.32220316,36.70789719,0,,1,50024211,50000002412,24BK,Langata,12.8412234717899
0701NTO,Karen/Karen Shopping Centre,-1.323493123,36.70831025,0,,1,7024C111,70201024C11,24C,Langata,12.847146314022817
0503KNK,Karen/Nakumatt Crossroads,-1.323235,36.708025,0,,1,50024110,50206002411,24,Langata,12.866957966022692
0700KEL,Karen/Shell,-1.322039366,36.70756996,0,,2,50024111 70111110,50206002411 70400011111,24 111,Langata,12.869380787689781
0501KAE,Karen Country Club,-1.3394,36.714824,0,,1,50024110,50206002411,24,Langata,12.924954614234153
0500KCL,Karen Country Club,-1.33948,36.714834,0,,1,7024C110,70201024C11,24C,Langata,12.92827439428749
0712KTR,Karen/The Hub,-1.321213245,36.70638978,0,,1,70001110,70401000111,1,Langata,12.962956045571673
0500AKI,Kambi,-1.339784861,36.71451688,0,,1,50024110,50206002411,24,Langata,12.975520478056938
0711KRN,Karen,-1.322568,36.706687,0,,1,70111111,70400011111,111,Langata,12.981561734209164
0500MWR,Masai West Road,-1.360803,36.729305,0,,1,7024C110,70201024C11,24C,Langata,12.982046817289394
0501MAS,Masai Road,-1.360855,36.729176,0,,1,50024110,50206002411,24,Langata,12.996612772721923
0712KRY,Karen/The Hub,-1.320671439,36.70564413,0,,1,70001111,70401000111,1,Langata,13.022042623334709
0500CAR,Cara,-1.340514421,36.71413064,0,,1,50024110,50206002411,24,Langata,13.052440116431553
0700KPL,Karen Police Station,-1.322696,36.705979,0,,1,70111110,70400011111,111,Langata,13.060478741861374
0501FOR,Forest Road,-1.341346,36.714119,0,,1,50024110,50206002411,24,Langata,13.098859880053137
0500MSL,Masai Lane Junction,-1.355178,36.723273,0,,1,7024C110,70201024C11,24C,Langata,13.100494237505126
0501MBO,Masai Lane Bogani Lane Junction,-1.35522902,36.72318041,0,,1,50024110,50206002411,24,Langata,13.112111312167809
0510MSL,Maasai Lodge,-1.390371323,36.76692724,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,13.124223474716613
0501KOD,Kordes Roses,-1.360904,36.727629,0,,1,50024110,50206002411,24,Langata,13.129386869285897
0501HCC,Maasai Lodge/Hashi,-1.390667,36.766832,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,13.158501876295256
0510KAO,AOSK,-1.355127096,36.72191978,0,,1,50024110,50206002411,24,Langata,13.216613925967371
0501COG,Collingham Gardens/ Mary ward,-1.36086,36.726432,0,,1,50024110,50206002411,24,Langata,13.226804260392752
0500CMZ,Christian Ministries In Africa,-1.360852,36.725832,0,,1,7024C110,70201024C11,24C,Langata,13.276883185197041
0500AAZ,Mwangaza,-1.357551813,36.72300339,0,,1,50024110,50206002411,24,Langata,13.286584586871129
0501TAM,Tamambo,-1.345196,36.714403,0,,1,50024110,50206002411,24,Langata,13.287881344060866
0500MSV,Masai Villas,-1.357741,36.723063,0,,1,7024C110,70201024C11,24C,Langata,13.294474207317622
0700NYM,Link Road,-1.314840317,36.7011112,0,,1,70001110,70401000111,1,Langata,13.315504133132283
0501NIB,NIBS/Ongata Rongai,-1.391825,36.76594,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,13.31709309333895
0500NDG,Ndege Road,-1.354816,36.720121,0,,1,7024C110,70201024C11,24C,Langata,13.355902435472549
0500DAD,Ndege Road,-1.354837418,36.7199564,0,,1,50024110,50206002411,24,Langata,13.372027114270683
0500FRT,Forest Lane,-1.346624,36.714338,0,,1,7024C110,70201024C11,24C,Langata,13.376917294635174
0701NDL,Nyumbani Diagnostic Lab,-1.313178,36.699728,0,,1,70001111,70401000111,1,Langata,13.417000327815007
0500LBN,Laibon Lane,-1.360978,36.724102,0,,1,7024C110,70201024C11,24C,Langata,13.43273517751921
0700NYA,Nyumbani,-1.312201023,36.69897079,0,,1,70001110,70401000111,1,Langata,13.472280118502136
0710GID,Windy Ridge,-1.324088573,36.70204997,0,,1,70111110,70400011111,111,Langata,13.523886632353653
0701NYI,Nyumbani,-1.311578751,36.69832706,0,,1,70001111,70401000111,1,Langata,13.525555745997078
0500MCT,KMTC,-1.348571777,36.71390533,0,,1,50024110,50206002411,24,Langata,13.53269934569909
0701WRG,Windy Ridge/Group Africa,-1.324266,36.701959,0,,1,70111111,70400011111,111,Langata,13.540034356699394
0500MSW,Maasai Lane/Masai West,-1.360987,36.722714,0,,1,7024C110,70201024C11,24C,Langata,13.551937636065743
0501MAL,Moran Lane/Masai Lane Junction,-1.360892,36.722524,0,,1,50024110,50206002411,24,Langata,13.56150263409261
0500QRL,Quarry Lane,-1.354529,36.717501,0,,1,7024C110,70201024C11,24C,Langata,13.572422168945673
0510RQA,Quarry Lane,-1.354515553,36.71740294,0,,1,50024110,50206002411,24,Langata,13.580406331129604
0511MSL,Uchumi/Maasai Mall/Ongata Rongai,-1.394366,36.764355,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,13.647725531316471
0500LMA,Maasai Mall,-1.394508719,36.76417422,0,,1,50125110,50205012511,125,Langata,13.670650401627988
0500LIM,Maasai Mall,-1.394565314,36.76410931,0,,1,50126110,50205012611,126,Langata,13.67942200886613
0701KDF,Kenya Defense,-1.308581,36.69592,0,,1,70001111,70401000111,1,Langata,13.713863309643557
0700KDN,Kenya Defense,-1.308547854,36.69585407,0,,1,70001110,70401000111,1,Langata,13.720283688037998
0501RNG,Tumaini/Ongata Rongai,-1.395227,36.763723,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,13.764293126381
0500RNG,Tumaini/Ongata Rongai,-1.395274401,36.76363885,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,13.773059178697794
0501KBX,Karen Blixen,-1.352911,36.713291,0,,1,50024110,50206002411,24,Langata,13.853958208841611
0500KBL,Karen Blixen,-1.353141,36.713296,0,,1,7024C110,70201024C11,24C,Langata,13.867796239155792
0511KOB,Kobil/KCB,-1.395939,36.762455,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,13.896450276193889
0510KOB,Kobil,-1.395972,36.762187,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,13.91270016128195
0501CEM,Cemastea/ Research,-1.353903,36.71309,0,,1,50024110,50206002411,24,Langata,13.934317960597275
0701PPT,Pepo Lane,-1.305029,36.693086,0,,1,70001111,70401000111,1,Langata,13.94867579778094
0700DBS,Pepo Lane,-1.304926872,36.6930002,0,,1,70001110,70401000111,1,Langata,13.956111921299495
0501STM,St. Mary's Catholic Church/Sironik Road,-1.3963,36.761664,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,13.970891743268746
0701DBO,Don Bosco,-1.304255,36.692517,0,,1,70001111,70401000111,1,Langata,13.996418022174561
0700DNO,Don Bosco,-1.304188103,36.69239134,0,,1,70001110,70401000111,1,Langata,14.008959759873859
0500MGT,Sironik Road,-1.396507,36.761035,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,14.022290021737595
0711WDC,Westwood/Defense College,-1.325356,36.697102,0,,1,70111111,70400011111,111,Langata,14.089447150155285
0710WWD,Westwood,-1.325327,36.696969,0,,1,70111110,70400011111,111,Langata,14.10232811192318
0710SHO,St. Hannah's School,-1.302561164,36.69115484,0,,1,70001110,70401000111,1,Langata,14.116007315847424
0701SHS,St. Hannah's School,-1.302587,36.691129,0,,1,70001111,70401000111,1,Langata,14.119282043758826
0510SOO,Soronik Road,-1.397158831,36.75984889,0,,1,50126210,50205012601,126RK,Langata,14.145757746896928
0501ONM,Tyme Arcade/Ongata Mall,-1.397174,36.759599,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,14.159691551915154
0500BAR,Barclays,-1.397279,36.759171,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,14.191496043654995
0511YRA,Barclays,-1.397409439,36.75894499,0,,1,50125111,50205012511,125,Langata,14.215770529967077
0510NST,Naston,-1.397324,36.758091,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,14.250423827405083
0701AIU,Africa International University,-1.301827,36.689733,0,,1,70001111,70401000111,1,Langata,14.260263430086068
0500TUY,Nyotu,-1.397414804,36.75791502,0,,1,50126210,50205012601,126RK,Langata,14.268350017994702
0710CNG,Africa International University,-1.301836967,36.68965816,0,,1,70001110,70401000111,1,Langata,14.268655971460364
0511OFM,Nafrom,-1.397387981,36.75785065,0,,1,50125111,50205012511,125,Langata,14.268975951881119
0500NTU,Nyotu,-1.397259,36.756804,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,14.309967545641534
0501RNP,Ongata Rongai Police Station/Nyotu,-1.397304,36.756748,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,14.317292697236352
0510LKO,Kenol,-1.397182166,36.75556219,0,,1,50126110,50205012611,126,Langata,14.367157370007767
0501KNL,Kenol,-1.3972,36.755415,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,14.376647418895658
0510SLL,Shell,-1.39708364,36.75509763,0,,1,50125110,50205012511,125,Langata,14.382010529859594
0511SUY,Tuskys,-1.397185653,36.75421625,0,,1,50126211,50205012601,126RK,Langata,14.438842315779594
0510TKY,Tuskys,-1.396991014,36.75333381,0,,2,50125110 50126110,50205012511 50205012611,125 126,Langata,14.467354558662693
0511TUS,Legend/Tuskys,-1.397014,36.753156,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,14.479215709679728
0500SST,Tuskys,-1.39698717,36.75275713,0,,1,50126210,50205012601,126RK,Langata,14.498288350814667
0700AIV,Karen Cottage,-1.301847696,36.68755531,0,,1,70001110,70401000111,1,Langata,14.500187239453865
0513KWR,Kware,-1.396615505,36.74982011,0,,2,50125111 50126111,50205012511 50205012611,125 126,Langata,14.625437954577315
0510EAR,Kware,-1.396594048,36.74958944,0,,1,50125110,50205012511,125,Langata,14.636430671752711
0510KWR,Kware,-1.396708,36.74965,0,,1,50126110,50205012611,126,Langata,14.643908889211618
0500KAE,Kware,-1.396836966,36.74951166,0,,1,50126210,50205012601,126RK,Langata,14.664079701347323
0501EAR,Kware,-1.396858424,36.74950093,0,,1,50126211,50205012601,126RK,Langata,14.666740601185055
0501MBT,Mabati,-1.369525,36.917027,0,,2,50110111 50110121,50800011011 50901011011,110 110ATH,Langata,14.70790167356753
0500FAA,Fair Mart,-1.396595567,36.74776286,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,14.741060954919133
0700RPR,Rhino Park Road,-1.301847696,36.68493748,0,,1,70001110,70401000111,1,Langata,14.788311227371612
0711MKP,Mbagathi/Kephis,-1.327656,36.691223,0,,1,70111111,70400011111,111,Langata,14.79083744957229
0500MBT,Mabati,-1.370161,36.917469,0,,2,50110110 50110120,50800011011 50901011011,110 110ATH,Langata,14.791270986683356
0701RHP,Rhino Park Road,-1.302040815,36.6848731,0,,1,70001111,70401000111,1,Langata,14.79840169338567
0700KPI,Kephis,-1.327601,36.690963,0,,1,70111110,70400011111,111,Langata,14.816058801821512
0501WMN,Nairobi Women's Hospital/Fairmart,-1.396517,36.746185,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,14.82554661906034
0500NBW,Nairobi Women's Hospital,-1.396461,36.74589,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,14.837624785846362
0500FTM,Fatima,-1.396363,36.744656,0,,1,50126210,50205012601,126RK,Langata,14.901629592802252
0501OLR,Olerai,-1.396351,36.744019,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,14.938667700328734
0500OLR,Olerai,-1.396309,36.743885,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,14.94279963326374
0700FMK,Karinde,-1.301165,36.682693,0,,1,70001110,70401000111,1,Langata,15.025226301978671
0700KEH,Karen End Shops,-1.298079,36.682247,0,,1,70001110,70401000111,1,Langata,15.033088433210544
0701SHK,Karinde,-1.301169,36.68259,0,,1,70001111,70401000111,1,Langata,15.03663502378243
0511PHC,Chapchap,-1.396275043,36.74119949,0,,1,50126211,50205012601,126RK,Langata,15.103392370159487
0500PLC,Places/Chap Chap,-1.396056,36.740775,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.109443748464962
0500NTN,Nation,-1.372404,36.920009,0,,2,50110110 50110120,50800011011 50901011011,110 110ATH,Langata,15.16797823689457
0500MLN,Millenium,-1.395977,36.739571,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.177334165749134
0501NTN,Nation,-1.372267,36.920297,0,,1,50110111,50800011011,110,Langata,15.182313074965563
0500CLX,Caltex/Total,-1.39586,36.737801,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.278651648213707
0700KMM,KCB Community,-1.329626,36.687189,0,,1,70111110,70400011111,111,Langata,15.286747745828293
0501ATL,Total,-1.396005481,36.73785836,0,,1,50126111,50205012611,126,Langata,15.288247654797244
0511ALM,Total,-1.395885944,36.73765898,0,,1,50126211,50205012601,126RK,Langata,15.29007785587595
0511NTN,Nation,-1.373004,36.92116,0,,1,50110121,50901011011,110ATH,Langata,15.308483952783707
0701KCC,KCB Community,-1.329666,36.686842,0,,1,70111111,70400011111,111,Langata,15.324569541951389
0511TOL,Linot,-1.373486995,36.92174435,0,,1,50110111,50800011011,110,Langata,15.392754574433559
0500BPS,Baptist Church,-1.39569,36.735542,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.408793832443662
0511ABS,Baptist,-1.395714283,36.73553467,0,,1,50126211,50205012601,126RK,Langata,15.411460096535382
0501LSR,Kwa Kimani/Laiser Hill,-1.39564,36.734614,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,15.464908576112151
0511HOS,Soham,-1.374088,36.922352,0,,1,50110111,50800011011,110,Langata,15.487538181224917
0500KKM,Kwa Kimani/Laiser Hill,-1.395561,36.73389,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.505445447454912
0511WKN,Kwa Kimani,-1.395564079,36.73371077,0,,1,50126211,50205012601,126RK,Langata,15.517553617558905
0700SAD,Shade Hotel,-1.328063,36.684446,0,,1,70111110,70400011111,111,Langata,15.51762897510478
0701SHT,Shade Hotel,-1.328036,36.684113,0,,1,70111111,70400011111,111,Langata,15.551738624184201
0501EXC,Exciting,-1.395455,36.731754,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,15.63813467235477
0500EXC,Exciting,-1.395422,36.731633,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.643333925005743
0710PMP,PCEA Milimani Presbytary,-1.32851,36.682712,0,,1,70111110,70400011111,111,Langata,15.716157542208443
0511LEM,Mechanical,-1.376173,36.924731,0,,1,50110111,50800011011,110,Langata,15.83921329934256
0500MGC,Magacia,-1.395882,36.729181,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,15.849896577266353
0711JOG,Jogoo,-1.329173,36.681338,0,,1,70111111,70400011111,111,Langata,15.88446367986126
0701JBC,Jogoo/KBC,-1.329651,36.680235,0,,1,70111111,70400011111,111,Langata,16.017653762411555
0700JOO,Jogoo/KBC,-1.329635382,36.68011218,0,,1,70111110,70400011111,111,Langata,16.03002476595808
0701MHS,Maasai High School,-1.330285,36.6788,0,,1,70111111,70400011111,111,Langata,16.191379353303294
0700HKA,Hekima,-1.330488,36.678247,0,,1,70111110,70400011111,111,Langata,16.256848599547716
0511SYK,Syokimau,-1.379047,36.927758,0,,2,50110111 50110121,50800011011 50901011011,110 110ATH,Langata,16.302717700465532
0501ACA,Acacia,-1.398809,36.725319,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,16.370911081497756
0500SYK,Syokimau,-1.379645,36.928056,0,,2,50110110 50110120,50800011011 50901011011,110 110ATH,Langata,16.371246180208026
0500ACA,Acacia,-1.398926,36.725188,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,16.3901488771214
0701UMJ,Umoja,-1.331067,36.677003,0,,1,70111111,70400011111,111,Langata,16.408520694401144
0700MAU,Maasai Academy/Umoja,-1.331178,36.67668,0,,1,70111110,70400011111,111,Langata,16.446489058757248
0710BUM,Bumps,-1.332162023,36.6752252,0,,1,70111110,70400011111,111,Langata,16.6349899265043
0701BCA,Bumps/PCEA,-1.332217,36.675211,0,,1,70111111,70400011111,111,Langata,16.63847810464214
0700BDB,Bulbul DC/Kwa Bumps,-1.332718,36.674587,0,,1,70111110,70400011111,111,Langata,16.722265115551387
0501ADV,Adventist University,-1.401103,36.722692,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,16.752280544990267
0500BRM,Barabara Mpya/Adventist University,-1.401294,36.72223,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,16.80093208183949
0511RAA,Barabara Mpya,-1.40145421,36.72195196,0,,1,50126211,50205012601,126RK,Langata,16.834158747444654
0711BLB,Bulbul,-1.333908,36.673585,0,,1,70111111,70400011111,111,Langata,16.87115880146962
0511ALP,Allpack,-1.382828,36.931458,0,,2,50110111 50110121,50800011011 50901011011,110 110ATH,Langata,16.88882272896337
0710BLL,Bulbul,-1.334184,36.673252,0,,1,70111110,70400011111,111,Langata,16.916297494759267
0701BLC,Bulbul Kanisani (Catholic Church),-1.335206,36.672411,0,,1,70111111,70400011111,111,Langata,17.04256321884826
0500WTH,White House,-1.403785,36.718293,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,17.291478539654626
0500OBT,Allpack /Orbit,-1.386374,36.933952,0,,2,50110110 50110120,50800011011 50901011011,110 110ATH,Langata,17.356977825169185
0501NKO,Nkoroi White House,-1.404555,36.7175,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,17.413557169682356
0500FLT,Flats/Arap Moi,-1.405433,36.716555,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,17.555645333393862
0510AAD,Madharau Stage,-1.389353513,36.93631411,0,,1,50110110,50800011011,110,Langata,17.77307812591402
0701ELP,Elsi Place,-1.340269,36.667122,0,,1,70111111,70400011111,111,Langata,17.789426743069686
0710ELS,Elsi Place,-1.340689,36.666867,0,,1,70111110,70400011111,111,Langata,17.832569545467774
0701KMC,Kwa Muchina,-1.341244,36.666753,0,,1,70111111,70400011111,111,Langata,17.866553762921857
0500KAN,Kanisani,-1.407446,36.714446,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,17.877420424216623
0501PCE,Kanisani/PCEA,-1.407454,36.714424,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,17.879661722825986
0700KSS,Kwa Muchina/Star Shake Girls' Secondary School,-1.341907,36.66656,0,,1,70111110,70400011111,111,Langata,17.913240660903195
0701NVV,Naivas/Vet,-1.342889,36.666389,0,,1,70111111,70400011111,111,Langata,17.97089984765992
0710VAS,Naivas/Veterinary,-1.342817,36.666296,0,,1,70111110,70400011111,111,Langata,17.97756398838036
0701KNC,Kenvic,-1.343876,36.666123,0,,1,70111111,70400011111,111,Langata,18.039060838953045
0501SYJ,Tops/Stage Ya Juu,-1.39112,36.937976,0,,2,50110111 50110121,50800011011 50901011011,110 110ATH,Langata,18.041633463839975
0500SYJ,Stage Ya Juu,-1.391432,36.937822,0,,2,50110110 50110120,50800011011 50901011011,110 110ATH,Langata,18.051923444814527
0701NYH,Nyali House,-1.344763,36.665775,0,,1,70111111,70400011111,111,Langata,18.111922415188072
0500KMR,Kamura,-1.41005,36.712277,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,18.254208716291473
0511MLL,Mlolongo,-1.393566,36.939562,0,,2,50110111 50110121,50800011011 50901011011,110 110ATH,Langata,18.354296421890812
0701KMH,Karmu House,-1.346582,36.663923,0,,1,70111111,70400011111,111,Langata,18.379203576765022
0710HAK,Karmu House,-1.346597672,36.66389823,0,,1,70111110,70400011111,111,Langata,18.382414383451405
0510SYC,Stage  Ya Chini,-1.394409,36.939828,0,,1,50110120,50901011011,110ATH,Langata,18.438972781237307
0510GIE,Stage Ya Chini,-1.394397676,36.93984926,0,,1,50110110,50800011011,110,Langata,18.43988429238308
0700UNV,Universal,-1.347405,36.662796,0,,1,70111110,70400011111,111,Langata,18.53000455196214
0711UNV,Universal,-1.347724,36.662526,0,,1,70111111,70400011111,111,Langata,18.571361677415045
0700EOL,El Paso,-1.347777843,36.66239083,0,,1,70111110,70400011111,111,Langata,18.587534350003175
0501SYC,Petma/Mlolongo Chini,-1.396349,36.941417,0,,2,50110111 50110121,50800011011 50901011011,110 110ATH,Langata,18.7146694024948
0701KON,Kona,-1.37657,36.67648,0,,1,70126111,70400012611,126N,Langata,18.717888958037978
0700KON,Kona,-1.376506,36.676179,0,,1,70126110,70400012611,126N,Langata,18.741822087873516
0701GRG,Garage,-1.348812,36.661131,0,,1,70111111,70400011111,111,Langata,18.76116057683014
0500NGA,Kwa Njenga,-1.414989,36.711049,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,18.766494812571743
0510SLN,Solomon,-1.397388,36.941571,0,,1,50110110,50800011011,110,Langata,18.805079441607663
0701ZMB,Zambia,-1.349538,36.660379,0,,1,70111111,70400011111,111,Langata,18.869579364736055
0710IAA,Zambia,-1.349709034,36.66020751,0,,1,70111110,70400011111,111,Langata,18.894554432742343
0701N44,44,-1.372973,36.671897,0,,1,70126111,70400012611,126N,Langata,18.930531958125272
0700N44,44,-1.373202,36.671995,0,,1,70126110,70400012611,126N,Langata,18.934697338012445
0701NGR,Ngong Resort,-1.380401,36.676708,0,,1,70126111,70400012611,126N,Langata,18.93632055520253
0500SLN,Solomon,-1.398712,36.942261,0,,2,50110110 50110120,50800011011 50901011011,110 110ATH,Langata,18.961086199871016
0701CWH,Carwash,-1.350291,36.659713,0,,1,70111111,70400011111,111,Langata,18.970474419059602
0710UMS,Perminus,-1.350958943,36.65921777,0,,1,70111110,70400011111,111,Langata,19.0503153680071
0701TSK,Tuskys,-1.382853,36.676901,0,,1,70126111,70400012611,126N,Langata,19.075560960891707
0700TSK,Tuskys,-1.383012,36.67689,0,,1,70126110,70400012611,126N,Langata,19.0868182927218
0701PMS,Perminus,-1.351343,36.658962,0,,1,70111111,70400011111,111,Langata,19.093316095283942
0510LOO,Mlolongo,-1.40007323,36.94305718,0,,1,50110110,50800011011,110,Langata,19.12873939178677
0500RMP,Rimpa Road,-1.417618,36.709066,0,,2,50126110 50126210,50205012611 50205012601,126 126RK,Langata,19.132459996488247
0710A.A,St. Barnabus,-1.385489702,36.67814612,0,,1,70126110,70400012611,126N,Langata,19.135564120819065
0701VNS,Venessa,-1.351806,36.658693,0,,1,70111111,70400011111,111,Langata,19.141197199910728
0501RIM,Rimpa Road,-1.417762041,36.70903981,0,,2,50126111 50126211,50205012611 50205012601,126 126RK,Langata,19.14678190488583
0701MTS,Matasia,-1.391168,36.682261,0,,1,70126111,70400012611,126N,Langata,19.158136923432163
0700ASM,Matasia,-1.389175057,36.68043137,0,,1,70126110,70400012611,126N,Langata,19.180412970081388
0701SMN,Sportman,-1.352379,36.658401,0,,1,70111111,70400011111,111,Langata,19.196376034476188
0700CWH,Carwash,-1.352561,36.658285,0,,1,70111110,70400011111,111,Langata,19.216293244901582
0700ZEK,Ezekiel Mutua,-1.39675498,36.68594599,0,,1,70126110,70400012611,126N,Langata,19.241748350841657
